file_id,CHLF,CHLU,CPHL,FID,url,size,site_code,cruise_id,station,time_coverage_start,time_coverage_end,geospatial_lon_max,geospatial_lat_max,geospatial_vertical_min,geospatial_vertical_max,geom,instrument
1236,0,0,76,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6042,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130611T024512Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T002226Z.nc,125551,NRSMAI,NRSMAI-CTD-00045,1,2013-06-11T02:45:12Z,2013-06-11T02:45:12Z,148.232,-42.599,2,77,POINT (-42.599 148.232),SEA-BIRD ELECTRONICS SBE19PLUSV2
1237,0,0,78,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6043,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130807T022626Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T002344Z.nc,125681,NRSMAI,NRSMAI-CTD-00046,1,2013-08-07T02:26:26Z,2013-08-07T02:26:26Z,148.234,-42.5991,2,79,POINT (-42.5991 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1238,0,0,79,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6044,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130821T020658Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T002511Z.nc,125655,NRSMAI,NRSMAI-CTD-00047,1,2013-08-21T02:06:58Z,2013-08-21T02:06:58Z,148.234,-42.5991,2,80,POINT (-42.5991 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1239,0,0,74,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6045,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130924T023104Z_NRSMAI_FV01_Profile-SeacatPlus_C-20160530T015841Z.nc,125463,NRSMAI,NRSMAI-CTD-00048,1,2013-09-24T02:31:04Z,2013-09-24T02:31:04Z,148.234,-42.598,1,74,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1240,0,0,700,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6046,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20131118T003105Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T002642Z.nc,142509,NRSMAI,NRSMAI-CTD-00049,NRS BGC CTD,2013-11-18T00:31:05Z,2013-11-18T00:31:05Z,148.234,-42.598,0.65,68.674,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1241,0,0,67,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6047,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20131217T003125Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T002914Z.nc,125447,NRSMAI,NRSMAI-CTD-00050,1,2013-12-17T00:31:25Z,2013-12-17T00:31:25Z,148.234,-42.598,2,68,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1242,0,0,74,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6048,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140123T002058Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T003024Z.nc,125714,NRSMAI,NRSMAI-CTD-00051,NRS BGC CTD,2014-01-23T00:20:58Z,2014-01-23T00:20:58Z,148.234,-42.598,1,74,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1243,0,0,83,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6049,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140319T002742Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T020156Z.nc,125910,NRSMAI,NRSMAI-CTD-00052,1,2014-03-19T00:27:42Z,2014-03-19T00:27:42Z,148.234,-42.598,1,83,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1244,0,0,78,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_604a,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140408T013624Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T003555Z.nc,125694,NRSMAI,NRSMAI-CTD-00053,1,2014-04-08T01:36:24Z,2014-04-08T01:36:24Z,148.234,-42.598,1,78,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1245,0,0,82,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_604b,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140516T005123Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T020444Z.nc,125672,NRSMAI,NRSMAI-CTD-00054,1,2014-05-16T00:51:23Z,2014-05-16T00:51:23Z,148.234,-42.598,1,82,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1246,0,0,76,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_604c,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140619T015659Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T003755Z.nc,125427,NRSMAI,NRSMAI-CTD-00055,1,2014-06-19T01:56:59Z,2014-06-19T01:56:59Z,148.234,-42.598,2,77,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1247,0,0,76,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_604d,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140703T021045Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T003914Z.nc,125631,NRSMAI,NRSMAI-CTD-00056,1,2014-07-03T02:10:45Z,2014-07-03T02:10:45Z,148.234,-42.598,1,76,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1248,0,0,73,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_604e,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140807T023331Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T012808Z.nc,125395,NRSMAI,NRSMAI-CTD-00057,1,2014-08-07T02:33:31Z,2014-08-07T02:33:31Z,148.234,-42.598,1,73,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1249,0,0,75,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_604f,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140821T021859Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T013634Z.nc,125304,NRSMAI,NRSMAI-CTD-00058,1,2014-08-21T02:18:59Z,2014-08-21T02:18:59Z,148.234,-42.598,0.992,74.398,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1250,0,0,78,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6050,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140916T000155Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T030032Z.nc,125627,NRSMAI,NRSMAI-CTD-00059,1,2014-09-16T00:01:55Z,2014-09-16T00:01:55Z,148.234,-42.598,1,78,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1251,0,0,83,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6051,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20141029T230951Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T004230Z.nc,125742,NRSMAI,NRSMAI-CTD-00060,1,2014-10-29T23:09:51Z,2014-10-29T23:09:51Z,148.234,-42.598,1,83,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1252,0,0,88,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6052,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20141127T225036Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T012959Z.nc,125959,NRSMAI,NRSMAI-CTD-00061,1,2014-11-27T22:50:36Z,2014-11-27T22:50:36Z,148.234,-42.598,2,89,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1253,0,0,80,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6053,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20141208T232229Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T013139Z.nc,125782,NRSMAI,NRSMAI-CTD-00062,1,2014-12-08T23:22:29Z,2014-12-08T23:22:29Z,148.234,-42.598,2,81,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1254,0,0,84,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6054,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20150224T235659Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T013313Z.nc,126002,NRSMAI,NRSMAI-CTD-00063,1,2015-02-24T23:56:59Z,2015-02-24T23:56:59Z,148.234,-42.598,1,84,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1255,0,0,86,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6055,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20150312T231744Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T013449Z.nc,125935,NRSMAI,NRSMAI-CTD-00064,1,2015-03-12T23:17:44Z,2015-03-12T23:17:44Z,148.234,-42.598,1,86,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1256,0,0,84,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6056,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20150723T011909Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T005228Z.nc,125745,NRSMAI,NRSMAI-CTD-00067,1,2015-07-23T01:19:09Z,2015-07-23T01:19:09Z,148.234,-42.598,1,84,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1257,0,0,76,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6057,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20150812T001323Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T005425Z.nc,125456,NRSMAI,NRSMAI-CTD-00068,1,2015-08-12T00:13:23Z,2015-08-12T00:13:23Z,148.234,-42.598,2,77,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1259,0,0,85,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6058,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20151001T011904Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T020749Z.nc,125802,NRSMAI,NRSMAI-CTD-00069,1,2015-10-01T01:19:04Z,2015-10-01T01:19:04Z,148.234,-42.598,1,85,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1260,0,0,87,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6059,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20151118T001550Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160530T001716Z.nc,126020,NRSMAI,NRSMAI-CTD-00070,1,2015-11-18T00:15:50Z,2015-11-18T00:15:50Z,148.234,-42.598,1,87,POINT (-42.598 148.234),SEA-BIRD ELECTRONICS SBE19PLUSV2
1261,0,0,83,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_605a,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20151216T230047Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T005828Z.nc,125931,NRSMAI,NRSMAI-CTD-00071,1,2015-12-16T23:00:47Z,2015-12-16T23:00:47Z,148.2335,-42.5991,1,83,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
1262,0,0,85,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_605b,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20160210T001852Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T010637Z.nc,125835,NRSMAI,NRSMAI-CTD-0072,1,2016-02-10T00:18:52Z,2016-02-10T00:18:52Z,148.2335,-42.5991,0.992,84.316,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
1263,0,0,86,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_605c,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20160303T234845Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T010812Z.nc,125687,NRSMAI,NRSMAI-CTD-0073,1,2016-03-03T23:48:45Z,2016-03-03T23:48:45Z,148.2335,-42.5991,0.992,85.308,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
1264,0,0,84,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_605d,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20160321T233606Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T010923Z.nc,125679,NRSMAI,NRSMAI-CTD-0074,1,2016-03-21T23:36:06Z,2016-03-21T23:36:06Z,148.2335,-42.5991,1.984,84.316,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
1265,0,0,83,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_605e,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20160428T012516Z_NRSMAI_FV01_Profile-SBE-19plus_C-20160524T011025Z.nc,125718,NRSMAI,NRSMAI-CTD-0075,1,2016-04-28T01:25:16Z,2016-04-28T01:25:16Z,148.2335,-42.5991,1.984,83.324,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
1268,0,0,77,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d96,IMOS/ANMN/SA/SA01/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080211T235921Z_SA01_FV01_Profile-SeacatPlus_C-20160417T085941Z.nc,137920,SA01,1,SA01,2008-02-11T23:59:21Z,2008-02-11T23:59:21Z,136.6482,-36.1497,0.166,76.732,POINT (-36.14965 136.6482333333),SEABIRD SEACATPLUS V 1.4D
1269,0,0,79,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d97,IMOS/ANMN/SA/SA02alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T002225Z_SA02alt_FV01_Profile-SeacatPlus_C-20160417T085947Z.nc,138001,SA02alt,1,SA02alt,2008-02-12T00:22:25Z,2008-02-12T00:22:25Z,136.6164,-36.1812,0.157,80.418,POINT (-36.1811833333 136.61635),SEABIRD SEACATPLUS V 1.4D
1270,0,0,90,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d99,IMOS/ANMN/SA/SA03alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T004301Z_SA03alt_FV01_Profile-SeacatPlus_C-20160417T085953Z.nc,138442,SA03alt,1,SA03alt,2008-02-12T00:43:01Z,2008-02-12T00:43:01Z,136.586,-36.2136,0.189,91.468,POINT (-36.2136 136.5860166667),SEABIRD SEACATPLUS V 1.4D
1271,0,0,93,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d9a,IMOS/ANMN/SA/SA04alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T010524Z_SA04alt_FV01_Profile-SeacatPlus_C-20160417T085958Z.nc,138438,SA04alt,1,SA04alt,2008-02-12T01:05:24Z,2008-02-12T01:05:24Z,136.5538,-36.2453,0.188,93.072,POINT (-36.2453333333 136.55375),SEABIRD SEACATPLUS V 1.4D
1272,0,0,103,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d9b,IMOS/ANMN/SA/SA05alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T012728Z_SA05alt_FV01_Profile-SeacatPlus_C-20160417T090004Z.nc,138805,SA05alt,1,SA05alt,2008-02-12T01:27:28Z,2008-02-12T01:27:28Z,136.5198,-36.2772,0.18,104.491,POINT (-36.2772333333 136.51985),SEABIRD SEACATPLUS V 1.4D
1273,0,0,105,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d9d,IMOS/ANMN/SA/SA06alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T014943Z_SA06alt_FV01_Profile-SeacatPlus_C-20160417T090010Z.nc,138936,SA06alt,1,SA06alt,2008-02-12T01:49:43Z,2008-02-12T01:49:43Z,136.491,-36.3114,0.185,104.686,POINT (-36.3114 136.4910333333),SEABIRD SEACATPLUS V 1.4D
1274,0,0,132,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5da5,IMOS/ANMN/SA/SA07alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T021251Z_SA07alt_FV01_Profile-SeacatPlus_C-20160417T090016Z.nc,139947,SA07alt,1,SA07alt,2008-02-12T02:12:51Z,2008-02-12T02:12:51Z,136.4553,-36.3419,0.176,132.234,POINT (-36.3419 136.4553),SEABIRD SEACATPLUS V 1.4D
1275,0,0,124,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5da6,IMOS/ANMN/SA/SA08alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T023835Z_SA08alt_FV01_Profile-SeacatPlus_C-20160417T090022Z.nc,139511,SA08alt,1,SA08alt,2008-02-12T02:38:35Z,2008-02-12T02:38:35Z,136.42,-36.3759,0.17,123.602,POINT (-36.3759166667 136.4200333333),SEABIRD SEACATPLUS V 1.4D
1276,0,0,111,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5da7,IMOS/ANMN/SA/SA09alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T030219Z_SA09alt_FV01_Profile-SeacatPlus_C-20160417T090028Z.nc,139081,SA09alt,1,SA09alt,2008-02-12T03:02:19Z,2008-02-12T03:02:19Z,136.3881,-36.4095,0.189,111.686,POINT (-36.4094666667 136.3881333333),SEABIRD SEACATPLUS V 1.4D
1277,0,0,109,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5da8,IMOS/ANMN/SA/SA10alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T033136Z_SA10alt_FV01_Profile-SeacatPlus_C-20160417T090034Z.nc,139065,SA10alt,1,SA10alt,2008-02-12T03:31:36Z,2008-02-12T03:31:36Z,136.3563,-36.4423,0.185,109.081,POINT (-36.4422666667 136.3562666667),SEABIRD SEACATPLUS V 1.4D
1278,0,0,111,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5da9,IMOS/ANMN/SA/SA11/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T035515Z_SA11_FV01_Profile-SeacatPlus_C-20160417T090040Z.nc,139098,SA11,1,SA11,2008-02-12T03:55:15Z,2008-02-12T03:55:15Z,136.3241,-36.471,0.195,110.988,POINT (-36.47095 136.3241),SEABIRD SEACATPLUS V 1.4D
1279,0,0,122,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5daa,IMOS/ANMN/SA/SA12/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T041733Z_SA12_FV01_Profile-SeacatPlus_C-20160417T090046Z.nc,139427,SA12,1,SA12,2008-02-12T04:17:33Z,2008-02-12T04:17:33Z,136.3005,-36.499,0.174,121.848,POINT (-36.4989833333 136.3005166667),SEABIRD SEACATPLUS V 1.4D
1281,0,0,110,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dcb,IMOS/ANMN/SA/SC12/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T092038Z_SC12_FV01_Profile-SeacatPlus_C-20160417T090156Z.nc,139111,SC12,1,SC12,2008-02-12T09:20:38Z,2008-02-12T09:20:38Z,136.1496,-35.7998,0.179,110.319,POINT (-35.7997833333 136.1496333333),SEABIRD SEACATPLUS V 1.4D
1282,0,0,113,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dca,IMOS/ANMN/SA/SC11/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T094445Z_SC11_FV01_Profile-SeacatPlus_C-20160417T090150Z.nc,139163,SC11,1,SC11,2008-02-12T09:44:45Z,2008-02-12T09:44:45Z,136.1791,-35.7662,0.195,112.777,POINT (-35.7662 136.1791),SEABIRD SEACATPLUS V 1.4D
1283,0,0,112,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dc9,IMOS/ANMN/SA/SC10/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T101025Z_SC10_FV01_Profile-SeacatPlus_C-20160417T090144Z.nc,139048,SC10,1,SC10,2008-02-12T10:10:25Z,2008-02-12T10:10:25Z,136.2085,-35.7331,0.214,113.504,POINT (-35.7330666667 136.2084666667),SEABIRD SEACATPLUS V 1.4D
1285,0,0,107,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dd9,IMOS/ANMN/SA/SC08/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T111608Z_SC08_FV01_Profile-SeacatPlus_C-20160417T090139Z.nc,138648,SC08,1,SC08,2008-02-12T11:16:08Z,2008-02-12T11:16:08Z,136.2708,-35.6631,0.225,107.09,POINT (-35.6630666667 136.2707833333),SEABIRD SEACATPLUS V 1.4D
1286,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dde,IMOS/ANMN/SA/SC07/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T114153Z_SC07_FV01_Profile-SeacatPlus_C-20160417T090133Z.nc,138326,SC07,1,SC07,2008-02-12T11:41:53Z,2008-02-12T11:41:53Z,136.2975,-35.6293,0.212,96.323,POINT (-35.6293 136.2975),SEABIRD SEACATPLUS V 1.4D
1287,0,0,100,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dec,IMOS/ANMN/SA/SC06/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T120504Z_SC06_FV01_Profile-SeacatPlus_C-20160417T090127Z.nc,138451,SC06,1,SC06,2008-02-12T12:05:04Z,2008-02-12T12:05:04Z,136.3269,-35.597,0.208,99.767,POINT (-35.597 136.3268666667),SEABIRD SEACATPLUS V 1.4D
1288,0,0,93,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5df2,IMOS/ANMN/SA/SC05/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T122935Z_SC05_FV01_Profile-SeacatPlus_C-20160417T090121Z.nc,138265,SC05,1,SC05,2008-02-12T12:29:35Z,2008-02-12T12:29:35Z,136.3582,-35.5634,0.218,93.526,POINT (-35.5634 136.3581666667),SEABIRD SEACATPLUS V 1.4D
1289,0,0,88,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dfb,IMOS/ANMN/SA/SC04/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T125356Z_SC04_FV01_Profile-SeacatPlus_C-20160417T090115Z.nc,138047,SC04,1,SC04,2008-02-12T12:53:56Z,2008-02-12T12:53:56Z,136.3877,-35.529,0.207,88.245,POINT (-35.5289833333 136.3876666667),SEABIRD SEACATPLUS V 1.4D
1290,0,0,87,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5e04,IMOS/ANMN/SA/SC03/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T131903Z_SC03_FV01_Profile-SeacatPlus_C-20160417T090109Z.nc,137963,SC03,1,SC03,2008-02-12T13:19:03Z,2008-02-12T13:19:03Z,136.4155,-35.4954,0.218,86.711,POINT (-35.4954 136.4154833333),SEABIRD SEACATPLUS V 1.4D
1291,0,0,82,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5e0d,IMOS/ANMN/SA/SC02/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T134338Z_SC02_FV01_Profile-SeacatPlus_C-20160417T090103Z.nc,137836,SC02,1,SC02,2008-02-12T13:43:38Z,2008-02-12T13:43:38Z,136.4468,-35.4607,0.21,82.026,POINT (-35.4606833333 136.4468333333),SEABIRD SEACATPLUS V 1.4D
1292,0,0,82,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5e0c,IMOS/ANMN/SA/SC01/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T140848Z_SC01_FV01_Profile-SeacatPlus_C-20160417T090058Z.nc,137963,SC01,1,SC01,2008-02-12T14:08:48Z,2008-02-12T14:08:48Z,136.4754,-35.4278,0.209,83.666,POINT (-35.4277833333 136.47545),SEABIRD SEACATPLUS V 1.4D
1293,0,0,85,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5e18,IMOS/ANMN/SA/B5/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T212649Z_B5_FV01_Profile-SeacatPlus_C-20160417T085928Z.nc,138152,B5,1,B5,2008-02-12T21:26:49Z,2008-02-12T21:26:49Z,135.3207,-34.9972,0.22,84.905,POINT (-34.9972166667 135.3206666667),SEABIRD SEACATPLUS V 1.4D
1294,0,0,87,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5e25,IMOS/ANMN/SA/SG01alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T223604Z_SG01alt_FV01_Profile-SeacatPlus_C-20160417T090306Z.nc,138127,SG01alt,1,SG01alt,2008-02-12T22:36:04Z,2008-02-12T22:36:04Z,135.227,-34.8879,0.217,86.991,POINT (-34.8879166667 135.2270333333),SEABIRD SEACATPLUS V 1.4D
1295,0,0,88,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5e36,IMOS/ANMN/SA/SG02alt/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20080212T230631Z_SG02alt_FV01_Profile-SeacatPlus_C-20160417T090312Z.nc,138338,SG02alt,1,SG02alt,2008-02-12T23:06:31Z,2008-02-12T23:06:31Z,135.2021,-34.9252,0.219,88.915,POINT (-34.9251666667 135.2020833333),SEABIRD SEACATPLUS V 1.4D
